user_id,variant,region,device,session_minutes,purchased
2917,treatment,West,desktop,0.983,0
2918,treatment,West,mobile,2.662,0
2919,treatment,West,desktop,6.888,0
2920,treatment,West,mobile,5.602,0
2921,treatment,Northeast,mobile,2.594,0
2922,control,Mountain,mobile,7.004,0
2923,treatment,South,desktop,4.164,0
2924,control,West,mobile,8.3,0
2925,treatment,Midwest,desktop,1.14,1
2926,control,West,desktop,2.252,1
2927,control,Northeast,mobile,1.434,0
2928,treatment,West,mobile,2.923,1
2929,treatment,South,mobile,5.033,0
2930,treatment,South,mobile,6.233,0
2931,control,West,mobile,7.559,0
2932,control,West,desktop,1.896,0
2933,control,Midwest,mobile,6.089,1
2934,treatment,Midwest,desktop,2.806,0
2935,control,South,desktop,2.581,0
2936,control,West,desktop,6.721,0
2937,treatment,West,mobile,10.323,0
2938,treatment,West,desktop,2.461,0
2939,treatment,Northeast,desktop,3.611,0
2940,control,Midwest,mobile,2.314,0
2941,treatment,Mountain,mobile,2.248,0
2942,treatment,West,mobile,9.568,1
2943,treatment,South,mobile,2.911,0
2944,treatment,West,desktop,11.064,0
2945,treatment,Midwest,desktop,3.507,0
2946,control,Northeast,mobile,3.734,0
2947,control,Northeast,desktop,4.921,0
2948,treatment,Midwest,mobile,4.592,0
2949,treatment,Midwest,desktop,5.923,1
2950,treatment,South,desktop,2.204,0
2951,treatment,West,mobile,4.77,0
2952,treatment,South,mobile,14.155,0
2953,treatment,West,desktop,10.067,1
2954,treatment,South,desktop,7.42,0
2955,treatment,Midwest,mobile,7.008,0
2956,control,Mountain,desktop,20.433,0
2957,treatment,South,desktop,2.811,0
2958,treatment,Northeast,mobile,7.331,0
2959,control,Mountain,mobile,0.359,0
2960,treatment,Northeast,mobile,7.332,0
2961,control,South,mobile,4.994,0
2962,treatment,South,mobile,2.51,0
2963,control,West,desktop,9.651,0
2964,treatment,South,desktop,2.502,0
2965,treatment,West,desktop,5.805,0
2966,control,Northeast,mobile,3.844,0
2967,control,Northeast,mobile,13.469,0
2968,treatment,West,desktop,7.53,0
2969,control,Midwest,desktop,5.423,0
2970,control,Northeast,mobile,5.781,0
2971,control,Northeast,desktop,1.939,0
2972,control,South,mobile,4.022,0
2973,control,Midwest,mobile,5.719,0
2974,control,Midwest,mobile,11.345,0
2975,treatment,South,mobile,6.765,0
2976,control,Mountain,desktop,8.065,0
2977,treatment,Mountain,mobile,1.863,1
2978,control,South,desktop,7.792,0
2979,treatment,Mountain,mobile,5.835,0
2980,control,Mountain,mobile,4.28,0
2981,control,West,mobile,7.79,0
2982,treatment,Midwest,desktop,2.528,0
2983,treatment,Midwest,desktop,3.766,0
2984,treatment,West,desktop,4.224,0
2985,control,South,desktop,10.977,0
2986,treatment,Northeast,desktop,1.354,0
2987,treatment,Midwest,desktop,3.272,0
2988,control,West,mobile,13.945,0
2989,control,South,mobile,6.805,0
2990,treatment,Mountain,mobile,13.722,0
2991,control,Midwest,mobile,1.235,0
2992,control,Midwest,mobile,4.027,0
2993,control,South,desktop,2.945,0
2994,control,South,mobile,2.264,0
2995,treatment,South,desktop,5.509,1
2996,control,Northeast,mobile,6.878,0
2997,treatment,South,desktop,8.128,0
2998,control,Midwest,desktop,0.548,1
2999,control,Midwest,desktop,5.02,0
3000,control,Northeast,mobile,5.251,0
3001,treatment,Northeast,mobile,5.966,0
3002,control,Northeast,mobile,11.939,0
3003,treatment,Northeast,mobile,4.139,0
3004,treatment,South,desktop,3.813,0
3005,treatment,Mountain,desktop,1.108,0
3006,treatment,Midwest,mobile,12.072,0
3007,control,South,mobile,5.317,0
3008,control,West,desktop,4.369,0
3009,control,Northeast,mobile,0.612,0
3010,control,Midwest,desktop,1.93,0
3011,control,West,mobile,6.1,0
3012,treatment,Midwest,mobile,4.048,0
3013,treatment,South,mobile,5.171,0
3014,treatment,West,mobile,4.882,0
3015,control,Northeast,mobile,12.058,1
3016,treatment,Northeast,mobile,8.678,0
3017,control,Midwest,desktop,6.545,0
3018,treatment,Midwest,desktop,10.956,0
3019,treatment,Northeast,mobile,0.492,0
3020,control,West,mobile,3.101,0
3021,treatment,Northeast,mobile,8.264,0
3022,control,West,desktop,4.61,0
3023,treatment,Midwest,desktop,4.514,0
3024,treatment,South,desktop,10.676,0
3025,treatment,Mountain,mobile,0.1,0
3026,treatment,Northeast,desktop,25.63,1
3027,treatment,West,mobile,12.228,0
3028,control,Midwest,mobile,2.735,0
3029,treatment,Midwest,mobile,6.058,0
3030,treatment,West,mobile,1.368,1
3031,treatment,Northeast,mobile,8.856,0
3032,treatment,Mountain,mobile,7.55,0
3033,control,South,mobile,13.666,0
3034,treatment,West,mobile,8.864,0
3035,control,Northeast,mobile,3.494,0
3036,treatment,Northeast,desktop,1.694,0
3037,treatment,Midwest,desktop,1.685,0
3038,treatment,West,mobile,3.912,0
3039,control,West,mobile,1.114,0
3040,treatment,Northeast,mobile,15.227,0
3041,control,Midwest,mobile,1.689,0
3042,control,South,mobile,2.454,0
3043,control,Northeast,mobile,5.856,0
3044,treatment,West,desktop,8.595,0
3045,treatment,Midwest,mobile,5.052,0
3046,treatment,Midwest,mobile,8.748,0
3047,treatment,Northeast,desktop,2.69,0
3048,treatment,South,mobile,6.306,0
3049,treatment,South,mobile,6.035,0
3050,treatment,Midwest,desktop,1.948,0
3051,control,Northeast,mobile,9.913,0
3052,treatment,West,desktop,3.217,0
3053,treatment,Mountain,desktop,2.159,0
3054,treatment,South,mobile,2.873,0
3055,control,West,desktop,8.657,0
3056,treatment,South,mobile,10.307,0
3057,control,Midwest,mobile,3.403,0
3058,treatment,South,desktop,6.657,0
3059,control,Midwest,mobile,4.057,1
3060,control,South,desktop,4.454,1
3061,control,West,mobile,2.23,0
3062,control,South,mobile,3.393,0
3063,treatment,Northeast,desktop,3.257,0
3064,control,Northeast,mobile,1.554,0
3065,treatment,South,desktop,7.613,0
3066,control,West,desktop,4.843,1
3067,treatment,Northeast,mobile,13.417,1
3068,control,West,desktop,3.73,0
3069,control,Mountain,desktop,3.808,0
3070,treatment,South,mobile,10.412,1
3071,treatment,South,desktop,4.484,1
3072,control,Northeast,mobile,15.352,0
3073,control,West,mobile,8.428,0
3074,treatment,West,mobile,6.961,0
3075,control,Mountain,desktop,4.494,0
3076,control,Midwest,mobile,14.498,0
3077,treatment,South,desktop,3.226,1
3078,treatment,Northeast,mobile,3.581,0
3079,control,South,desktop,0.41,1
3080,control,Midwest,mobile,8.81,0
3081,treatment,West,mobile,3.17,0
3082,treatment,South,desktop,3.585,1
3083,control,West,mobile,3.075,0
3084,treatment,West,desktop,3.797,0
3085,control,Midwest,mobile,7.863,0
3086,control,West,mobile,5.596,0
3087,control,South,mobile,4.589,0
3088,treatment,South,desktop,4.709,0
3089,treatment,South,desktop,6.421,0
3090,control,West,mobile,3.69,0
3091,treatment,Midwest,mobile,2.373,0
3092,treatment,Midwest,mobile,10.416,0
3093,control,Northeast,mobile,8.707,0
3094,treatment,West,mobile,1.838,0
3095,control,Mountain,desktop,4.742,0
3096,treatment,Northeast,desktop,8.878,0
3097,treatment,Midwest,desktop,2.124,0
3098,treatment,Midwest,desktop,8.744,0
3099,control,Midwest,desktop,1.947,0
3100,treatment,South,desktop,5.19,1
3101,treatment,Northeast,mobile,3.513,0
3102,treatment,Northeast,mobile,2.726,0
3103,treatment,West,mobile,5.538,0
3104,treatment,Mountain,mobile,9.297,0
3105,control,Northeast,desktop,4.722,0
3106,treatment,Mountain,mobile,5.707,0
3107,control,South,mobile,7.674,1
3108,treatment,South,mobile,1.008,0
3109,control,Northeast,mobile,2.093,0
3110,control,South,desktop,1.56,0
3111,control,West,desktop,3.225,0
3112,control,Midwest,mobile,2.079,0
3113,treatment,West,mobile,6.043,0
3114,treatment,Mountain,mobile,10.332,0
3115,control,Midwest,desktop,3.433,0
3116,control,Midwest,mobile,6.105,0
3117,control,Northeast,desktop,5.212,0
3118,control,Northeast,desktop,0.467,0
3119,treatment,Northeast,mobile,13.984,0
3120,treatment,Midwest,mobile,10.972,0
3121,treatment,West,mobile,7.896,0
3122,control,Mountain,desktop,0.481,0
3123,control,South,desktop,6.505,0
3124,control,Mountain,desktop,4.523,0
3125,control,Northeast,desktop,3.292,0
3126,control,Northeast,desktop,2.672,0
3127,treatment,Mountain,mobile,1.031,0
3128,treatment,Northeast,mobile,3.751,0
3129,treatment,Mountain,mobile,2.701,0
3130,treatment,Northeast,desktop,3.571,0
3131,control,Northeast,desktop,5.03,0
3132,treatment,Midwest,mobile,13.015,1
3133,treatment,West,mobile,4.454,0
3134,control,South,mobile,3.652,0
3135,control,Mountain,desktop,8.485,0
3136,treatment,Mountain,mobile,5.84,0
3137,control,Mountain,mobile,4.847,0
3138,treatment,Midwest,mobile,3.489,1
3139,control,Northeast,desktop,7.688,0
3140,treatment,South,mobile,6.225,1
3141,treatment,West,mobile,8.704,0
3142,control,Mountain,desktop,8.109,0
3143,control,South,mobile,12.66,0
3144,control,South,mobile,2.553,0
3145,control,Midwest,desktop,8.155,0
3146,control,Northeast,mobile,4.646,0
3147,control,Northeast,mobile,1.984,0
3148,control,South,mobile,1.754,0
3149,treatment,Northeast,mobile,8.646,0
3150,control,Northeast,mobile,4.994,0
3151,control,Midwest,mobile,3.106,0
3152,control,South,desktop,4.49,0
3153,control,Northeast,desktop,2.424,0
3154,control,Mountain,mobile,5.295,0
3155,treatment,Mountain,desktop,5.591,0
3156,treatment,South,mobile,4.592,0
3157,control,West,desktop,3.184,0
3158,control,West,desktop,6.036,0
3159,control,Midwest,desktop,5.945,0
3160,treatment,Midwest,desktop,1.677,0
3161,control,South,mobile,2.192,0
3162,control,Mountain,mobile,1.38,0
3163,control,Northeast,mobile,2.559,0
3164,control,Northeast,desktop,7.28,0
3165,treatment,Mountain,mobile,11.026,0
3166,treatment,Mountain,desktop,12.766,0
3167,control,Northeast,mobile,1.728,0
3168,control,South,mobile,12.468,0
3169,treatment,West,desktop,12.001,0
3170,treatment,South,desktop,3.404,0
3171,treatment,Mountain,mobile,6.252,0
3172,treatment,South,mobile,2.57,0
3173,control,West,mobile,3.931,0
3174,control,Mountain,desktop,1.234,1
3175,treatment,Mountain,mobile,4.054,1
3176,treatment,West,desktop,1.505,0
3177,treatment,Northeast,desktop,3.323,0
3178,control,West,mobile,26.309,0
3179,treatment,West,mobile,8.599,0
3180,treatment,Northeast,mobile,1.507,0
3181,treatment,West,desktop,2.076,0
3182,treatment,West,desktop,5.282,0
3183,treatment,Northeast,mobile,8.041,0
3184,treatment,Mountain,desktop,1.295,1
3185,treatment,Northeast,desktop,2.074,0
3186,control,Midwest,mobile,3.009,0
3187,treatment,South,desktop,1.705,0
3188,treatment,Mountain,desktop,6.096,1
3189,treatment,Midwest,desktop,6.098,0
3190,control,Mountain,mobile,5.376,0
3191,control,Northeast,mobile,2.24,0
3192,control,West,mobile,0.656,0
3193,treatment,Midwest,mobile,4.854,0
3194,treatment,Midwest,mobile,6.37,1
3195,control,Midwest,mobile,5.162,0
3196,control,West,mobile,13.474,0
3197,treatment,West,desktop,3.852,0
3198,control,West,mobile,2.703,0
3199,treatment,South,mobile,8.672,0
3200,control,Midwest,mobile,2.222,0
3201,treatment,West,mobile,7.504,0
3202,control,West,mobile,2.55,0
3203,treatment,South,desktop,6.658,0
3204,treatment,Midwest,mobile,1.569,0
3205,treatment,West,mobile,1.759,0
3206,control,Midwest,mobile,1.444,0
3207,treatment,Northeast,desktop,5.77,0
3208,control,Midwest,mobile,8.646,0
3209,control,South,desktop,2.858,0
3210,treatment,Northeast,mobile,2.283,0
3211,control,Northeast,mobile,5.478,0
3212,control,South,desktop,1.652,0
3213,control,South,desktop,7.563,0
3214,control,West,mobile,1.612,0
3215,control,Mountain,desktop,1.611,0
3216,control,West,desktop,7.636,1
3217,control,Midwest,desktop,0.511,0
3218,treatment,West,mobile,3.036,0
3219,control,Midwest,mobile,2.51,0
3220,control,Northeast,desktop,2.719,0
3221,treatment,Midwest,desktop,9.61,1
3222,control,Mountain,mobile,11.373,0
3223,control,South,mobile,1.195,0
3224,control,Northeast,desktop,8.914,0
3225,treatment,Midwest,mobile,3.201,0
3226,treatment,South,mobile,20.235,0
3227,control,Northeast,mobile,5.521,0
3228,treatment,West,desktop,1.375,0
3229,control,South,desktop,5.417,0
3230,treatment,West,mobile,4.027,0
3231,treatment,Northeast,mobile,0.961,0
3232,treatment,Northeast,mobile,5.233,0
3233,control,Northeast,desktop,7.332,1
3234,treatment,West,desktop,13.36,0
3235,control,Midwest,desktop,3.539,0
3236,treatment,Midwest,mobile,4.736,0
3237,control,Mountain,desktop,3.248,0
3238,treatment,Mountain,mobile,5.958,0
3239,treatment,South,desktop,2.565,0
3240,control,West,mobile,4.111,0
3241,control,Midwest,mobile,3.49,0
3242,treatment,West,desktop,1.329,0
3243,control,Midwest,mobile,0.463,0
3244,treatment,Mountain,mobile,11.008,0
3245,control,Northeast,desktop,1.497,0
3246,treatment,Northeast,desktop,5.879,0
3247,control,Northeast,mobile,0.857,0
3248,treatment,Mountain,mobile,1.902,0
3249,control,Mountain,desktop,2.215,1
3250,treatment,Northeast,desktop,5.329,0
3251,treatment,Northeast,mobile,5.775,0
3252,control,South,mobile,2.375,0
3253,control,Midwest,desktop,10.083,0
3254,treatment,Mountain,mobile,2.071,0
3255,control,Mountain,desktop,3.909,0
3256,control,West,desktop,6.214,0
3257,control,Midwest,desktop,2.27,0
3258,control,West,desktop,3.409,1
3259,control,South,mobile,6.636,0
3260,treatment,West,mobile,2.835,0
3261,control,Mountain,mobile,1.088,0
3262,treatment,Midwest,mobile,2.446,0
3263,control,West,mobile,8.821,0
3264,control,West,desktop,6.95,0
3265,control,South,mobile,2.662,0
3266,treatment,South,desktop,0.911,0
3267,treatment,Midwest,desktop,3.179,0
3268,treatment,South,desktop,1.184,0
3269,treatment,West,mobile,6.548,0
3270,control,Mountain,desktop,2.766,0
3271,control,South,mobile,10.097,0
3272,control,Northeast,mobile,8.591,0
3273,control,West,desktop,2.244,0
3274,control,Mountain,mobile,7.356,0
3275,control,West,mobile,8.585,0
3276,treatment,West,mobile,8.905,0
3277,control,Mountain,mobile,10.203,0
3278,treatment,Midwest,mobile,3.261,0
3279,treatment,West,desktop,1.659,0
3280,control,Northeast,mobile,4.719,0
3281,control,Northeast,mobile,3.55,0
3282,treatment,West,desktop,8.487,0
3283,treatment,West,mobile,1.493,1
3284,treatment,Midwest,desktop,8.036,1
3285,treatment,Northeast,mobile,7.242,0
3286,control,South,desktop,2.251,0
3287,treatment,West,desktop,2.993,1
3288,treatment,Northeast,desktop,1.667,0
3289,treatment,Northeast,desktop,2.203,0
3290,control,Midwest,mobile,3.653,0
3291,treatment,South,mobile,11.318,0
3292,control,Midwest,mobile,1.201,0
3293,treatment,South,desktop,5.806,0
3294,control,West,desktop,9.256,0
3295,treatment,Midwest,mobile,0.711,0
3296,control,Midwest,mobile,9.164,0
3297,treatment,Northeast,desktop,1.726,0
3298,control,South,desktop,0.855,0
3299,control,Mountain,desktop,3.201,0
3300,treatment,Midwest,mobile,11.005,0
3301,control,Mountain,mobile,5.541,0
3302,control,South,desktop,3.869,0
3303,treatment,Midwest,desktop,5.998,0
3304,control,Northeast,mobile,1.928,0
3305,treatment,Midwest,mobile,10.056,0
3306,control,Northeast,mobile,3.523,0
3307,treatment,South,mobile,11.266,0
3308,control,Northeast,mobile,2.796,0
3309,treatment,South,mobile,5.903,0
3310,control,West,mobile,8.728,1
3311,treatment,West,desktop,4.433,1
3312,treatment,South,mobile,6.909,0
3313,treatment,South,mobile,4.914,0
3314,treatment,Northeast,desktop,3.355,0
3315,control,Northeast,mobile,4.848,0
3316,control,West,desktop,10.011,0
3317,treatment,West,mobile,10.304,0
3318,control,Northeast,desktop,6.365,0
3319,control,Midwest,desktop,6.561,0
3320,control,Mountain,mobile,2.088,0
3321,treatment,Northeast,desktop,3.387,0
3322,control,Northeast,mobile,10.82,1
3323,control,Midwest,mobile,15.306,0
3324,control,South,mobile,1.144,0
3325,control,West,mobile,5.084,0
3326,control,West,mobile,2.685,0
3327,treatment,West,mobile,11.05,0
3328,treatment,South,mobile,4.719,0
3329,treatment,West,mobile,3.431,0
3330,treatment,Mountain,mobile,3.941,0
3331,control,South,mobile,2.489,0
3332,treatment,Midwest,mobile,10.25,0
3333,control,South,desktop,3.638,0
3334,control,Northeast,mobile,9.88,1
3335,treatment,West,mobile,9.865,0
3336,control,South,desktop,1.18,0
3337,treatment,Midwest,mobile,3.206,1
3338,control,West,desktop,4.908,0
3339,control,West,mobile,2.38,0
3340,control,South,mobile,1.941,0
3341,control,West,desktop,2.146,1
3342,treatment,West,mobile,7.094,0
3343,control,West,desktop,4.786,0
3344,treatment,Midwest,mobile,9.756,0
3345,treatment,Mountain,desktop,0.951,0
3346,treatment,Northeast,mobile,0.713,0
3347,treatment,South,mobile,6.539,1
3348,control,Northeast,desktop,7.636,0
3349,treatment,West,mobile,5.452,0
3350,treatment,West,desktop,3.315,0
3351,control,South,mobile,5.352,0
3352,control,South,desktop,4.878,0
3353,treatment,Midwest,mobile,2.512,0
3354,treatment,West,desktop,4.711,1
3355,control,Northeast,mobile,14.552,0
3356,control,South,mobile,2.569,0
3357,treatment,Northeast,desktop,13.793,0
3358,control,West,mobile,8.982,0
3359,control,South,desktop,5.104,0
3360,treatment,South,mobile,0.382,0
3361,treatment,Midwest,mobile,0.997,0
3362,control,Mountain,desktop,3.201,0
3363,control,Northeast,mobile,6.097,1
3364,treatment,West,mobile,11.062,0
3365,control,Midwest,mobile,4.761,0
3366,treatment,West,mobile,2.006,0
3367,treatment,Midwest,desktop,0.896,0
3368,control,West,mobile,4.132,0
3369,control,Midwest,mobile,7.336,1
3370,treatment,Northeast,desktop,6.18,1
3371,treatment,Midwest,mobile,1.931,0
3372,control,West,desktop,4.552,0
3373,control,South,mobile,4.188,0
3374,treatment,Midwest,mobile,3.809,0
3375,control,Midwest,desktop,2.208,0
3376,control,South,desktop,11.058,0
3377,control,Northeast,mobile,2.983,0
3378,treatment,Midwest,mobile,10.704,0
3379,treatment,South,desktop,8.018,0
3380,treatment,Midwest,mobile,4.131,0
3381,control,West,desktop,6.847,0
3382,control,Mountain,mobile,12.164,0
3383,control,South,mobile,4.899,0
3384,control,South,desktop,4.046,0
3385,treatment,Northeast,mobile,10.721,0
3386,treatment,West,desktop,5.353,0
3387,treatment,West,desktop,8.904,0
3388,control,Mountain,desktop,6.197,0
3389,treatment,West,desktop,4.45,0
3390,treatment,West,mobile,4.002,0
3391,treatment,Mountain,desktop,7.672,0
3392,control,Northeast,mobile,4.889,1
3393,control,Midwest,mobile,1.758,0
3394,control,South,desktop,4.064,0
3395,control,Mountain,mobile,5.456,0
3396,control,West,mobile,14.48,0
3397,treatment,West,mobile,3.095,1
3398,treatment,West,desktop,2.87,0
3399,treatment,West,mobile,7.677,0
3400,treatment,Mountain,desktop,3.648,0
3401,control,West,mobile,8.203,0
3402,treatment,Midwest,desktop,6.321,0
3403,treatment,Midwest,mobile,5.377,0
3404,treatment,South,desktop,3.653,0
3405,control,Mountain,mobile,8.399,0
3406,control,South,desktop,3.189,0
3407,control,South,mobile,2.554,0
3408,control,West,desktop,5.155,0
3409,control,Northeast,mobile,17.521,0
3410,control,South,desktop,9.234,0
3411,treatment,Midwest,mobile,3.479,0
3412,treatment,South,mobile,1.299,1
3413,treatment,West,mobile,12.913,0
3414,control,Northeast,desktop,4.757,0
3415,treatment,Mountain,desktop,7.855,0
3416,control,Midwest,desktop,6.361,0
3417,control,West,mobile,5.327,0
3418,control,South,mobile,10.53,0
3419,treatment,Midwest,desktop,5.245,0
3420,treatment,West,mobile,4.065,1
3421,control,West,mobile,4.724,0
3422,treatment,Midwest,mobile,2.083,0
3423,control,Midwest,mobile,13.408,0
3424,control,Northeast,mobile,2.885,0
3425,treatment,West,mobile,1.828,0
3426,treatment,Mountain,desktop,5.538,0
3427,control,Northeast,desktop,1.853,1
3428,control,South,desktop,8.096,1
3429,treatment,South,mobile,9.448,0
3430,treatment,Mountain,mobile,2.755,0
3431,treatment,South,mobile,2.575,0
3432,control,Northeast,desktop,7.614,0
3433,treatment,Mountain,desktop,0.877,0
3434,control,South,mobile,1.643,0
3435,treatment,South,mobile,4.525,0
3436,treatment,Mountain,mobile,0.932,0
3437,control,Midwest,mobile,0.954,0
3438,control,Mountain,mobile,5.055,0
3439,control,West,desktop,1.584,0
3440,control,West,desktop,5.658,0
3441,control,Northeast,mobile,4.96,0
3442,treatment,South,mobile,7.175,0
3443,control,Midwest,mobile,3.046,0
3444,control,Midwest,mobile,5.125,0
3445,control,West,mobile,11.669,0
3446,treatment,Midwest,mobile,0.793,0
3447,control,Midwest,mobile,8.34,0
3448,treatment,South,desktop,6.268,0
3449,treatment,Mountain,desktop,4.25,0
3450,treatment,Midwest,mobile,1.94,0
3451,control,Midwest,desktop,4.009,1
3452,control,Northeast,desktop,7.747,0
3453,treatment,West,desktop,9.41,0
3454,treatment,West,desktop,11.131,0
3455,treatment,South,desktop,5.444,0
3456,control,South,mobile,0.4,0
3457,treatment,West,desktop,9.026,1
3458,treatment,West,mobile,3.814,0
3459,control,Midwest,mobile,4.517,0
3460,control,Midwest,mobile,1.258,0
3461,control,Midwest,desktop,0.938,0
3462,treatment,Midwest,desktop,2.544,0
3463,control,Northeast,desktop,1.833,0
3464,control,Midwest,desktop,10.988,0
3465,control,West,mobile,2.45,0
3466,treatment,Mountain,mobile,1.805,0
3467,treatment,South,mobile,8.167,0
3468,treatment,South,mobile,4.265,0
3469,treatment,South,mobile,5.793,1
3470,control,Mountain,mobile,10.362,1
3471,treatment,Northeast,desktop,9.498,0
3472,control,West,mobile,5.477,0
3473,control,West,mobile,4.393,0
3474,control,West,desktop,1.132,0
3475,treatment,South,desktop,6.873,0
3476,treatment,Midwest,mobile,1.453,0
3477,control,Northeast,desktop,5.657,0
3478,treatment,West,desktop,6.602,0
3479,control,Mountain,desktop,4.152,0
3480,treatment,Northeast,mobile,5.039,0
3481,control,Midwest,desktop,2.708,1
3482,treatment,South,mobile,2.554,0
3483,treatment,South,desktop,3.621,0
3484,treatment,South,desktop,3.067,0
3485,control,South,mobile,10.11,0
3486,treatment,Northeast,mobile,11.904,0
3487,treatment,West,mobile,3.765,0
3488,control,Northeast,mobile,1.806,0
3489,control,Midwest,mobile,4.357,0
3490,treatment,Northeast,mobile,9.441,1
3491,control,Midwest,mobile,3.83,0
3492,treatment,Mountain,mobile,0.76,1
3493,treatment,West,desktop,7.023,1
3494,control,South,mobile,4.906,0
3495,treatment,West,desktop,4.467,1
3496,treatment,Midwest,mobile,3.053,0
3497,control,West,mobile,1.812,0
3498,control,Midwest,mobile,7.722,0
3499,treatment,Midwest,mobile,6.341,0
3500,control,South,mobile,6.206,0
3501,control,Northeast,mobile,4.471,0
3502,treatment,West,mobile,2.842,0
3503,control,West,desktop,3.35,0
3504,control,Midwest,mobile,2.251,0
3505,treatment,West,desktop,17.439,0
3506,treatment,Northeast,mobile,9.832,1
3507,treatment,Northeast,mobile,3.989,0
3508,treatment,Mountain,mobile,5.535,0
3509,treatment,West,desktop,5.097,0
3510,control,South,mobile,5.048,0
3511,treatment,South,mobile,10.65,0
3512,control,Midwest,mobile,4.509,0
3513,control,West,desktop,1.819,0
3514,control,West,desktop,3.907,0
3515,treatment,Midwest,mobile,1.215,0
3516,control,Northeast,mobile,19.38,0
3517,control,Mountain,mobile,1.021,0
3518,treatment,Northeast,mobile,12.318,0
3519,control,Midwest,mobile,4.842,0
3520,control,West,desktop,4.561,0
3521,treatment,Northeast,mobile,1.58,0
3522,control,Midwest,desktop,2.815,0
3523,control,South,desktop,8.106,0
3524,treatment,Mountain,mobile,1.813,1
3525,control,Northeast,mobile,3.705,1
3526,control,West,mobile,8.197,0
3527,treatment,West,mobile,1.911,0
3528,control,Mountain,desktop,3.309,0
3529,control,Midwest,mobile,1.414,0
3530,control,Northeast,mobile,2.308,0
3531,treatment,West,mobile,12.725,0
3532,control,Midwest,mobile,2.901,0
3533,treatment,South,mobile,6.069,0
3534,treatment,West,mobile,12.996,0
3535,treatment,South,mobile,9.351,0
3536,control,West,mobile,6.376,0
3537,treatment,South,mobile,0.348,0
3538,control,Northeast,mobile,6.266,0
3539,control,West,desktop,4.646,0
3540,treatment,West,mobile,2.812,0
3541,control,West,desktop,2.96,0
3542,treatment,Midwest,mobile,0.293,0
3543,control,South,mobile,1.052,0
3544,treatment,Mountain,mobile,10.343,0
3545,control,West,desktop,2.312,0
3546,treatment,South,mobile,1.314,0
3547,treatment,Midwest,desktop,5.232,0
3548,control,South,desktop,3.981,0
3549,treatment,West,desktop,8.044,0
3550,control,West,mobile,7.053,0
3551,control,South,desktop,0.1,0
3552,treatment,West,mobile,7.12,0
3553,control,South,desktop,0.341,0
3554,treatment,West,mobile,9.342,0
3555,control,South,desktop,2.499,0
3556,treatment,South,mobile,1.984,0
3557,treatment,Northeast,desktop,1.997,0
3558,treatment,West,mobile,2.279,1
3559,treatment,West,mobile,5.302,0
3560,control,Northeast,desktop,3.67,0
3561,treatment,Northeast,desktop,7.522,0
3562,treatment,South,mobile,2.944,0
3563,control,Midwest,desktop,11.086,0
3564,treatment,Northeast,desktop,4.83,0
3565,control,South,mobile,5.078,0
3566,control,Mountain,desktop,5.635,0
3567,control,West,mobile,2.211,0
3568,control,West,mobile,9.172,0
3569,control,South,mobile,5.489,0
3570,treatment,West,desktop,0.847,0
3571,control,West,mobile,6.334,0
3572,control,West,desktop,1.523,0
3573,control,West,desktop,1.242,1
3574,control,Midwest,desktop,3.628,0
3575,control,South,mobile,1.368,0
3576,treatment,West,mobile,5.594,0
3577,treatment,West,desktop,3.385,0
3578,treatment,Northeast,mobile,0.929,0
3579,treatment,Mountain,desktop,9.288,0
3580,treatment,West,mobile,2.745,0
3581,treatment,Mountain,mobile,5.143,0
3582,control,Northeast,mobile,8.168,1
3583,control,Midwest,mobile,1.886,0
3584,control,Midwest,mobile,2.696,0
3585,treatment,Northeast,desktop,3.398,0
3586,control,Northeast,mobile,5.996,1
3587,control,Northeast,mobile,1.078,0
3588,control,Midwest,mobile,4.895,0
3589,treatment,Midwest,desktop,17.386,0
3590,control,West,mobile,18.664,0
3591,control,West,mobile,0.869,0
3592,treatment,West,mobile,15.63,0
3593,control,West,desktop,3.941,0
3594,control,South,desktop,6.585,0
3595,treatment,West,mobile,8.557,0
3596,control,South,desktop,6.492,0
3597,control,West,desktop,9.017,0
3598,treatment,Midwest,mobile,9.226,1
3599,control,Midwest,desktop,5.261,0
3600,treatment,Midwest,desktop,7.937,1
3601,control,South,mobile,0.636,0
3602,treatment,Midwest,desktop,3.474,1
3603,control,Mountain,mobile,4.951,0
3604,treatment,South,desktop,7.271,0
3605,control,West,mobile,5.328,0
3606,treatment,Midwest,mobile,8.38,0
3607,control,West,desktop,7.882,0
3608,control,South,desktop,4.797,0
3609,control,Midwest,mobile,0.98,0
3610,control,Mountain,mobile,14.909,0
3611,treatment,Northeast,mobile,6.234,0
3612,treatment,West,mobile,6.366,0
3613,treatment,Mountain,mobile,4.003,0
3614,treatment,West,mobile,4.127,0
3615,control,Northeast,desktop,3.629,0
3616,treatment,South,mobile,5.785,0
3617,treatment,South,desktop,9.977,0
3618,control,Northeast,desktop,4.292,0
3619,control,Midwest,desktop,8.261,0
3620,control,West,desktop,6.757,0
3621,treatment,Midwest,mobile,8.659,0
3622,control,Northeast,mobile,3.789,0
3623,control,Midwest,desktop,8.155,0
3624,control,South,mobile,7.153,0
3625,control,South,mobile,3.091,0
3626,treatment,West,mobile,3.913,0
3627,control,Midwest,mobile,1.882,0
3628,treatment,Northeast,desktop,9.345,0
3629,control,South,desktop,3.2,1
3630,treatment,South,desktop,7.29,0
3631,treatment,South,desktop,9.752,0
